x coord, y coord, z coord, scalar
1,48,33,0.907484
1,48,34,0.879316
1,48,35,0.847678
1,48,36,0.812694
1,48,37,0.774503
1,48,38,0.733255
1,48,39,0.689114
1,48,40,0.642253
1,48,41,0.592857
1,48,42,0.541121
1,48,43,0.487250
1,48,44,0.431456
1,48,45,0.373959
1,48,46,0.314987
1,48,47,0.254771
1,48,48,0.193549
1,48,49,0.131564
1,48,50,0.069060
1,49,0,-0.006283
1,49,1,0.056519
1,49,2,0.119097
1,49,3,0.181206
1,49,4,0.242599
1,49,5,0.303035
1,49,6,0.362275
1,49,7,0.420086
1,49,8,0.476238
1,49,9,0.530511
1,49,10,0.582690
1,49,11,0.632570
1,49,12,0.679953
1,49,13,0.724653
1,49,14,0.766493
1,49,15,0.805308
1,49,16,0.840945
1,49,17,0.873262
1,49,18,0.902134
1,49,19,0.927445
1,49,20,0.949096
1,49,21,0.967001
1,49,22,0.981091
1,49,23,0.991308
1,49,24,0.997613
1,49,25,0.999980
1,49,26,0.998402
1,49,27,0.992883
1,49,28,0.983445
1,49,29,0.970127
1,49,30,0.952979
1,49,31,0.932071
1,49,32,0.907484
1,49,33,0.879316
1,49,34,0.847678
1,49,35,0.812694
1,49,36,0.774503
1,49,37,0.733255
1,49,38,0.689114
1,49,39,0.642253
1,49,40,0.592857
1,49,41,0.541121
1,49,42,0.487250
1,49,43,0.431456
1,49,44,0.373959
1,49,45,0.314987
1,49,46,0.254771
1,49,47,0.193549
1,49,48,0.131564
1,49,49,0.069060
1,49,50,0.006283
2,0,0,-0.119097
2,0,1,-0.181206
2,0,2,-0.242599
2,0,3,-0.303035
2,0,4,-0.362275
2,0,5,-0.420086
2,0,6,-0.476238
2,0,7,-0.530511
2,0,8,-0.582690
2,0,9,-0.632570
2,0,10,-0.679953
2,0,11,-0.724653
2,0,12,-0.766493
2,0,13,-0.805308
2,0,14,-0.840945
2,0,15,-0.873262
2,0,16,-0.902134
2,0,17,-0.927445
2,0,18,-0.949096
2,0,19,-0.967001
2,0,20,-0.981091
2,0,21,-0.991308
2,0,22,-0.997613
2,0,23,-0.999980
2,0,24,-0.998402
2,0,25,-0.992883
2,0,26,-0.983445
2,0,27,-0.970127
2,0,28,-0.952979
2,0,29,-0.932071
2,0,30,-0.907484
2,0,31,-0.879316
2,0,32,-0.847678
2,0,33,-0.812694
2,0,34,-0.774503
2,0,35,-0.733255
2,0,36,-0.689114
2,0,37,-0.642253
2,0,38,-0.592857
2,0,39,-0.541121
2,0,40,-0.487250
2,0,41,-0.431456
2,0,42,-0.373959
2,0,43,-0.314987
2,0,44,-0.254771
2,0,45,-0.193549
2,0,46,-0.131564
2,0,47,-0.069060
2,0,48,-0.006283
2,0,49,0.056519
2,0,50,0.119097
2,1,0,-0.181206
2,1,1,-0.242599
2,1,2,-0.303035
2,1,3,-0.362275
2,1,4,-0.420086
2,1,5,-0.476238
2,1,6,-0.530511
2,1,7,-0.582690
2,1,8,-0.632570
2,1,9,-0.679953
2,1,10,-0.724653
2,1,11,-0.766493
2,1,12,-0.805308
2,1,13,-0.840945
2,1,14,-0.873262
2,1,15,-0.902134
2,1,16,-0.927445
2,1,17,-0.949096
2,1,18,-0.967001
2,1,19,-0.981091
2,1,20,-0.991308
2,1,21,-0.997613
2,1,22,-0.999980
2,1,23,-0.998402
2,1,24,-0.992883
2,1,25,-0.983445
2,1,26,-0.970127
2,1,27,-0.952979
2,1,28,-0.932071
2,1,29,-0.907484
2,1,30,-0.879316
2,1,31,-0.847678
2,1,32,-0.812694
2,1,33,-0.774503
2,1,34,-0.733255
2,1,35,-0.689114
2,1,36,-0.642253
2,1,37,-0.592857
2,1,38,-0.541121
2,1,39,-0.487250
2,1,40,-0.431456
2,1,41,-0.373959
2,1,42,-0.314987
2,1,43,-0.254771
2,1,44,-0.193549
2,1,45,-0.131564
2,1,46,-0.069060
2,1,47,-0.006283
2,1,48,0.056519
2,1,49,0.119097
2,1,50,0.181206
2,2,0,-0.242599
2,2,1,-0.303035
2,2,2,-0.362275
2,2,3,-0.420086
2,2,4,-0.476238
2,2,5,-0.530511
2,2,6,-0.582690
2,2,7,-0.632570
2,2,8,-0.679953
2,2,9,-0.724653
2,2,10,-0.766493
2,2,11,-0.805308
2,2,12,-0.840945
2,2,13,-0.873262
2,2,14,-0.902134
2,2,15,-0.927445
2,2,16,-0.949096
2,2,17,-0.967001
2,2,18,-0.981091
2,2,19,-0.991308
2,2,20,-0.997613
2,2,21,-0.999980
2,2,22,-0.998402
2,2,23,-0.992883
2,2,24,-0.983445
2,2,25,-0.970127
2,2,26,-0.952979
2,2,27,-0.932071
2,2,28,-0.907484
2,2,29,-0.879316
2,2,30,-0.847678
2,2,31,-0.812694
2,2,32,-0.774503
2,2,33,-0.733255
2,2,34,-0.689114
2,2,35,-0.642253
2,2,36,-0.592857
2,2,37,-0.541121
2,2,38,-0.487250
2,2,39,-0.431456
2,2,40,-0.373959
2,2,41,-0.314987
2,2,42,-0.254771
2,2,43,-0.193549
2,2,44,-0.131564
2,2,45,-0.069060
2,2,46,-0.006283
2,2,47,0.056519
2,2,48,0.119097
2,2,49,0.181206
2,2,50,0.242599
2,3,0,-0.303035
2,3,1,-0.362275
2,3,2,-0.420086
2,3,3,-0.476238
2,3,4,-0.530511
2,3,5,-0.582690
2,3,6,-0.632570
2,3,7,-0.679953
2,3,8,-0.724653
2,3,9,-0.766493
2,3,10,-0.805308
2,3,11,-0.840945
2,3,12,-0.873262
2,3,13,-0.902134
2,3,14,-0.927445
2,3,15,-0.949096
2,3,16,-0.967001
2,3,17,-0.981091
2,3,18,-0.991308
2,3,19,-0.997613
2,3,20,-0.999980
2,3,21,-0.998402
2,3,22,-0.992883
2,3,23,-0.983445
2,3,24,-0.970127
2,3,25,-0.952979
2,3,26,-0.932071
2,3,27,-0.907484
2,3,28,-0.879316
2,3,29,-0.847678
2,3,30,-0.812694
2,3,31,-0.774503
2,3,32,-0.733255
2,3,33,-0.689114
2,3,34,-0.642253
2,3,35,-0.592857
2,3,36,-0.541121
2,3,37,-0.487250
2,3,38,-0.431456
2,3,39,-0.373959
2,3,40,-0.314987
2,3,41,-0.254771
2,3,42,-0.193549
2,3,43,-0.131564
2,3,44,-0.069060
2,3,45,-0.006283
2,3,46,0.056519
2,3,47,0.119097
2,3,48,0.181206
2,3,49,0.242599
2,3,50,0.303035
2,4,0,-0.362275
2,4,1,-0.420086
2,4,2,-0.476238
2,4,3,-0.530511
2,4,4,-0.582690
2,4,5,-0.632570
2,4,6,-0.679953
2,4,7,-0.724653
2,4,8,-0.766493
2,4,9,-0.805308
2,4,10,-0.840945
2,4,11,-0.873262
2,4,12,-0.902134
2,4,13,-0.927445
2,4,14,-0.949096
2,4,15,-0.967001
2,4,16,-0.981091
2,4,17,-0.991308
2,4,18,-0.997613
2,4,19,-0.999980
2,4,20,-0.998402
2,4,21,-0.992883
2,4,22,-0.983445
2,4,23,-0.970127
2,4,24,-0.952979
2,4,25,-0.932071
2,4,26,-0.907484
2,4,27,-0.879316
2,4,28,-0.847678
2,4,29,-0.812694
2,4,30,-0.774503
2,4,31,-0.733255
2,4,32,-0.689114
2,4,33,-0.642253
2,4,34,-0.592857
2,4,35,-0.541121
2,4,36,-0.487250
2,4,37,-0.431456
2,4,38,-0.373959
2,4,39,-0.314987
2,4,40,-0.254771
2,4,41,-0.193549
2,4,42,-0.131564
2,4,43,-0.069060
2,4,44,-0.006283
2,4,45,0.056519
2,4,46,0.119097
2,4,47,0.181206
2,4,48,0.242599
2,4,49,0.303035
2,4,50,0.362275
2,5,0,-0.420086
2,5,1,-0.476238
2,5,2,-0.530511
2,5,3,-0.582690
2,5,4,-0.632570
2,5,5,-0.679953
2,5,6,-0.724653
2,5,7,-0.766493
2,5,8,-0.805308
2,5,9,-0.840945
2,5,10,-0.873262
2,5,11,-0.902134
2,5,12,-0.927445
2,5,13,-0.949096
2,5,14,-0.967001
2,5,15,-0.981091
2,5,16,-0.991308
2,5,17,-0.997613
2,5,18,-0.999980
2,5,19,-0.998402
2,5,20,-0.992883
2,5,21,-0.983445
2,5,22,-0.970127
2,5,23,-0.952979
2,5,24,-0.932071
2,5,25,-0.907484
2,5,26,-0.879316
2,5,27,-0.847678
2,5,28,-0.812694
2,5,29,-0.774503
2,5,30,-0.733255
2,5,31,-0.689114
2,5,32,-0.642253
2,5,33,-0.592857
2,5,34,-0.541121
2,5,35,-0.487250
2,5,36,-0.431456
2,5,37,-0.373959
2,5,38,-0.314987
2,5,39,-0.254771
2,5,40,-0.193549
2,5,41,-0.131564
2,5,42,-0.069060
2,5,43,-0.006283
2,5,44,0.056519
2,5,45,0.119097
2,5,46,0.181206
2,5,47,0.242599
2,5,48,0.303035
2,5,49,0.362275
2,5,50,0.420086
2,6,0,-0.476238
2,6,1,-0.530511
2,6,2,-0.582690
2,6,3,-0.632570
2,6,4,-0.679953
2,6,5,-0.724653
2,6,6,-0.766493
2,6,7,-0.805308
2,6,8,-0.840945
2,6,9,-0.873262
2,6,10,-0.902134
2,6,11,-0.927445
2,6,12,-0.949096
2,6,13,-0.967001
2,6,14,-0.981091
2,6,15,-0.991308
2,6,16,-0.997613
2,6,17,-0.999980
2,6,18,-0.998402
2,6,19,-0.992883
2,6,20,-0.983445
2,6,21,-0.970127
2,6,22,-0.952979
2,6,23,-0.932071
2,6,24,-0.907484
2,6,25,-0.879316
2,6,26,-0.847678
2,6,27,-0.812694
2,6,28,-0.774503
2,6,29,-0.733255
2,6,30,-0.689114
2,6,31,-0.642253
2,6,32,-0.592857
2,6,33,-0.541121
2,6,34,-0.487250
2,6,35,-0.431456
2,6,36,-0.373959
2,6,37,-0.314987
2,6,38,-0.254771
2,6,39,-0.193549
2,6,40,-0.131564
2,6,41,-0.069060
2,6,42,-0.006283
2,6,43,0.056519
2,6,44,0.119097
2,6,45,0.181206
2,6,46,0.242599
2,6,47,0.303035
2,6,48,0.362275
2,6,49,0.420086
2,6,50,0.476238
2,7,0,-0.530511
2,7,1,-0.582690
2,7,2,-0.632570
2,7,3,-0.679953
2,7,4,-0.724653
2,7,5,-0.766493
2,7,6,-0.805308
2,7,7,-0.840945
2,7,8,-0.873262
2,7,9,-0.902134
2,7,10,-0.927445
2,7,11,-0.949096
2,7,12,-0.967001
2,7,13,-0.981091
2,7,14,-0.991308
2,7,15,-0.997613
2,7,16,-0.999980
2,7,17,-0.998402
2,7,18,-0.992883
2,7,19,-0.983445
2,7,20,-0.970127
2,7,21,-0.952979
2,7,22,-0.932071
2,7,23,-0.907484
2,7,24,-0.879316
2,7,25,-0.847678
2,7,26,-0.812694
2,7,27,-0.774503
2,7,28,-0.733255
2,7,29,-0.689114
2,7,30,-0.642253
2,7,31,-0.592857
2,7,32,-0.541121
2,7,33,-0.487250
2,7,34,-0.431456
2,7,35,-0.373959
2,7,36,-0.314987
2,7,37,-0.254771
2,7,38,-0.193549
2,7,39,-0.131564
2,7,40,-0.069060
2,7,41,-0.006283
2,7,42,0.056519
2,7,43,0.119097
2,7,44,0.181206
2,7,45,0.242599
2,7,46,0.303035
2,7,47,0.362275
2,7,48,0.420086
2,7,49,0.476238
2,7,50,0.530511
2,8,0,-0.582690
2,8,1,-0.632570
2,8,2,-0.679953
2,8,3,-0.724653
2,8,4,-0.766493
2,8,5,-0.805308
2,8,6,-0.840945
2,8,7,-0.873262
2,8,8,-0.902134
2,8,9,-0.927445
2,8,10,-0.949096
2,8,11,-0.967001
2,8,12,-0.981091
2,8,13,-0.991308
2,8,14,-0.997613
2,8,15,-0.999980
2,8,16,-0.998402
2,8,17,-0.992883
2,8,18,-0.983445
2,8,19,-0.970127
2,8,20,-0.952979
2,8,21,-0.932071
2,8,22,-0.907484
2,8,23,-0.879316
2,8,24,-0.847678
2,8,25,-0.812694
2,8,26,-0.774503
2,8,27,-0.733255
2,8,28,-0.689114
2,8,29,-0.642253
2,8,30,-0.592857
2,8,31,-0.541121
2,8,32,-0.487250
2,8,33,-0.431456
2,8,34,-0.373959
2,8,35,-0.314987
2,8,36,-0.254771
2,8,37,-0.193549
2,8,38,-0.131564
2,8,39,-0.069060
2,8,40,-0.006283
2,8,41,0.056519
2,8,42,0.119097
2,8,43,0.181206
2,8,44,0.242599
2,8,45,0.303035
2,8,46,0.362275
2,8,47,0.420086
2,8,48,0.476238
2,8,49,0.530511
2,8,50,0.582690
2,9,0,-0.632570
2,9,1,-0.679953
2,9,2,-0.724653
2,9,3,-0.766493
2,9,4,-0.805308
2,9,5,-0.840945
2,9,6,-0.873262
2,9,7,-0.902134
2,9,8,-0.927445
2,9,9,-0.949096
2,9,10,-0.967001
2,9,11,-0.981091
2,9,12,-0.991308
2,9,13,-0.997613
2,9,14,-0.999980
2,9,15,-0.998402
2,9,16,-0.992883
2,9,17,-0.983445
2,9,18,-0.970127
2,9,19,-0.952979
2,9,20,-0.932071
2,9,21,-0.907484
2,9,22,-0.879316
2,9,23,-0.847678
2,9,24,-0.812694
2,9,25,-0.774503
2,9,26,-0.733255
2,9,27,-0.689114
2,9,28,-0.642253
2,9,29,-0.592857
2,9,30,-0.541121
2,9,31,-0.487250
2,9,32,-0.431456
2,9,33,-0.373959
2,9,34,-0.314987
2,9,35,-0.254771
2,9,36,-0.193549
2,9,37,-0.131564
2,9,38,-0.069060
2,9,39,-0.006283
2,9,40,0.056519
2,9,41,0.119097
2,9,42,0.181206
2,9,43,0.242599
2,9,44,0.303035
2,9,45,0.362275
2,9,46,0.420086
2,9,47,0.476238
2,9,48,0.530511
2,9,49,0.582690
2,9,50,0.632570
2,10,0,-0.679953
2,10,1,-0.724653
2,10,2,-0.766493
2,10,3,-0.805308
2,10,4,-0.840945
2,10,5,-0.873262
2,10,6,-0.902134
2,10,7,-0.927445
2,10,8,-0.949096
2,10,9,-0.967001
2,10,10,-0.981091
2,10,11,-0.991308
2,10,12,-0.997613
2,10,13,-0.999980
2,10,14,-0.998402
2,10,15,-0.992883
2,10,16,-0.983445
2,10,17,-0.970127
2,10,18,-0.952979
2,10,19,-0.932071
2,10,20,-0.907484
2,10,21,-0.879316
2,10,22,-0.847678
2,10,23,-0.812694
2,10,24,-0.774503
2,10,25,-0.733255
2,10,26,-0.689114
2,10,27,-0.642253
2,10,28,-0.592857
2,10,29,-0.541121
2,10,30,-0.487250
2,10,31,-0.431456
2,10,32,-0.373959
2,10,33,-0.314987
2,10,34,-0.254771
2,10,35,-0.193549
2,10,36,-0.131564
2,10,37,-0.069060
2,10,38,-0.006283
2,10,39,0.056519
2,10,40,0.119097
2,10,41,0.181206
2,10,42,0.242599
2,10,43,0.303035
2,10,44,0.362275
2,10,45,0.420086
2,10,46,0.476238
2,10,47,0.530511
2,10,48,0.582690
2,10,49,0.632570
2,10,50,0.679953
2,11,0,-0.724653
2,11,1,-0.766493
2,11,2,-0.805308
2,11,3,-0.840945
2,11,4,-0.873262
2,11,5,-0.902134
2,11,6,-0.927445
2,11,7,-0.949096
2,11,8,-0.967001
2,11,9,-0.981091
2,11,10,-0.991308
2,11,11,-0.997613
2,11,12,-0.999980
2,11,13,-0.998402
2,11,14,-0.992883
2,11,15,-0.983445
2,11,16,-0.970127
2,11,17,-0.952979
2,11,18,-0.932071
2,11,19,-0.907484
2,11,20,-0.879316
2,11,21,-0.847678
2,11,22,-0.812694
2,11,23,-0.774503
2,11,24,-0.733255
2,11,25,-0.689114
2,11,26,-0.642253
2,11,27,-0.592857
2,11,28,-0.541121
2,11,29,-0.487250
2,11,30,-0.431456
2,11,31,-0.373959
2,11,32,-0.314987
2,11,33,-0.254771
2,11,34,-0.193549
2,11,35,-0.131564
2,11,36,-0.069060
2,11,37,-0.006283
2,11,38,0.056519
2,11,39,0.119097
2,11,40,0.181206
2,11,41,0.242599
2,11,42,0.303035
2,11,43,0.362275
2,11,44,0.420086
2,11,45,0.476238
2,11,46,0.530511
2,11,47,0.582690
2,11,48,0.632570
2,11,49,0.679953
2,11,50,0.724653
2,12,0,-0.766493
2,12,1,-0.805308
2,12,2,-0.840945
2,12,3,-0.873262
2,12,4,-0.902134
2,12,5,-0.927445
2,12,6,-0.949096
2,12,7,-0.967001
2,12,8,-0.981091
2,12,9,-0.991308
2,12,10,-0.997613
2,12,11,-0.999980
2,12,12,-0.998402
2,12,13,-0.992883
2,12,14,-0.983445
2,12,15,-0.970127
2,12,16,-0.952979
2,12,17,-0.932071
2,12,18,-0.907484
2,12,19,-0.879316
2,12,20,-0.847678
2,12,21,-0.812694
2,12,22,-0.774503
2,12,23,-0.733255
2,12,24,-0.689114
2,12,25,-0.642253
2,12,26,-0.592857
2,12,27,-0.541121
2,12,28,-0.487250
2,12,29,-0.431456
2,12,30,-0.373959
2,12,31,-0.314987
2,12,32,-0.254771
2,12,33,-0.193549
2,12,34,-0.131564
2,12,35,-0.069060
2,12,36,-0.006283
2,12,37,0.056519
2,12,38,0.119097
2,12,39,0.181206
2,12,40,0.242599
2,12,41,0.303035
2,12,42,0.362275
2,12,43,0.420086
2,12,44,0.476238
2,12,45,0.530511
2,12,46,0.582690
2,12,47,0.632570
2,12,48,0.679953
2,12,49,0.724653
2,12,50,0.766493
2,13,0,-0.805308
2,13,1,-0.840945
2,13,2,-0.873262
2,13,3,-0.902134
2,13,4,-0.927445
2,13,5,-0.949096
2,13,6,-0.967001
2,13,7,-0.981091
2,13,8,-0.991308
2,13,9,-0.997613
2,13,10,-0.999980
2,13,11,-0.998402
2,13,12,-0.992883
2,13,13,-0.983445
2,13,14,-0.970127
2,13,15,-0.952979
2,13,16,-0.932071
2,13,17,-0.907484
2,13,18,-0.879316
2,13,19,-0.847678
2,13,20,-0.812694
2,13,21,-0.774503
2,13,22,-0.733255
2,13,23,-0.689114
2,13,24,-0.642253
2,13,25,-0.592857
2,13,26,-0.541121
2,13,27,-0.487250
2,13,28,-0.431456
2,13,29,-0.373959
2,13,30,-0.314987
2,13,31,-0.254771
2,13,32,-0.193549
2,13,33,-0.131564
2,13,34,-0.069060
2,13,35,-0.006283
2,13,36,0.056519
2,13,37,0.119097
2,13,38,0.181206
2,13,39,0.242599
2,13,40,0.303035
2,13,41,0.362275
2,13,42,0.420086
2,13,43,0.476238
2,13,44,0.530511
2,13,45,0.582690
2,13,46,0.632570
2,13,47,0.679953
2,13,48,0.724653
2,13,49,0.766493
2,13,50,0.805308
2,14,0,-0.840945
2,14,1,-0.873262
2,14,2,-0.902134
2,14,3,-0.927445
2,14,4,-0.949096
2,14,5,-0.967001
2,14,6,-0.981091
2,14,7,-0.991308
2,14,8,-0.997613
2,14,9,-0.999980
2,14,10,-0.998402
2,14,11,-0.992883
2,14,12,-0.983445
2,14,13,-0.970127
2,14,14,-0.952979
2,14,15,-0.932071
2,14,16,-0.907484
2,14,17,-0.879316
2,14,18,-0.847678
2,14,19,-0.812694
2,14,20,-0.774503
2,14,21,-0.733255
2,14,22,-0.689114
2,14,23,-0.642253
2,14,24,-0.592857
2,14,25,-0.541121
2,14,26,-0.487250
2,14,27,-0.431456
2,14,28,-0.373959
2,14,29,-0.314987
2,14,30,-0.254771
2,14,31,-0.193549
2,14,32,-0.131564
2,14,33,-0.069060
2,14,34,-0.006283
2,14,35,0.056519
2,14,36,0.119097
2,14,37,0.181206
2,14,38,0.242599
2,14,39,0.303035
2,14,40,0.362275
2,14,41,0.420086
2,14,42,0.476238
2,14,43,0.530511
2,14,44,0.582690
2,14,45,0.632570
2,14,46,0.679953
2,14,47,0.724653
2,14,48,0.766493
2,14,49,0.805308
2,14,50,0.840945
2,15,0,-0.873262
2,15,1,-0.902134
2,15,2,-0.927445
2,15,3,-0.949096
2,15,4,-0.967001
2,15,5,-0.981091
2,15,6,-0.991308
2,15,7,-0.997613
2,15,8,-0.999980
2,15,9,-0.998402
2,15,10,-0.992883
2,15,11,-0.983445
2,15,12,-0.970127
2,15,13,-0.952979
2,15,14,-0.932071
2,15,15,-0.907484
2,15,16,-0.879316
2,15,17,-0.847678
2,15,18,-0.812694
2,15,19,-0.774503
2,15,20,-0.733255
2,15,21,-0.689114
2,15,22,-0.642253
2,15,23,-0.592857
2,15,24,-0.541121
2,15,25,-0.487250
2,15,26,-0.431456
2,15,27,-0.373959
2,15,28,-0.314987
2,15,29,-0.254771
2,15,30,-0.193549
2,15,31,-0.131564
2,15,32,-0.069060
2,15,33,-0.006283
2,15,34,0.056519
2,15,35,0.119097
2,15,36,0.181206
2,15,37,0.242599
2,15,38,0.303035
2,15,39,0.362275
2,15,40,0.420086
2,15,41,0.476238
2,15,42,0.530511
2,15,43,0.582690
2,15,44,0.632570
2,15,45,0.679953
2,15,46,0.724653
2,15,47,0.766493
2,15,48,0.805308
2,15,49,0.840945
2,15,50,0.873262
2,16,0,-0.902134
2,16,1,-0.927445
2,16,2,-0.949096
2,16,3,-0.967001
2,16,4,-0.981091
2,16,5,-0.991308
2,16,6,-0.997613
2,16,7,-0.999980
2,16,8,-0.998402
2,16,9,-0.992883
2,16,10,-0.983445
2,16,11,-0.970127
2,16,12,-0.952979
2,16,13,-0.932071
2,16,14,-0.907484
2,16,15,-0.879316
2,16,16,-0.847678
2,16,17,-0.812694
2,16,18,-0.774503
2,16,19,-0.733255
2,16,20,-0.689114
2,16,21,-0.642253
2,16,22,-0.592857
2,16,23,-0.541121
2,16,24,-0.487250
2,16,25,-0.431456
2,16,26,-0.373959
2,16,27,-0.314987
2,16,28,-0.254771
2,16,29,-0.193549
2,16,30,-0.131564
2,16,31,-0.069060
2,16,32,-0.006283
2,16,33,0.056519
2,16,34,0.119097
2,16,35,0.181206
2,16,36,0.242599
2,16,37,0.303035
2,16,38,0.362275
2,16,39,0.420086
2,16,40,0.476238
2,16,41,0.530511
2,16,42,0.582690
2,16,43,0.632570
2,16,44,0.679953
2,16,45,0.724653
2,16,46,0.766493
2,16,47,0.805308
2,16,48,0.840945
2,16,49,0.873262
2,16,50,0.902134
2,17,0,-0.927445
2,17,1,-0.949096
2,17,2,-0.967001
2,17,3,-0.981091
2,17,4,-0.991308
2,17,5,-0.997613
2,17,6,-0.999980
2,17,7,-0.998402
2,17,8,-0.992883
2,17,9,-0.983445
2,17,10,-0.970127
2,17,11,-0.952979
2,17,12,-0.932071
2,17,13,-0.907484
2,17,14,-0.879316
2,17,15,-0.847678
2,17,16,-0.812694
2,17,17,-0.774503
2,17,18,-0.733255
2,17,19,-0.689114
2,17,20,-0.642253
2,17,21,-0.592857
2,17,22,-0.541121
2,17,23,-0.487250
2,17,24,-0.431456
2,17,25,-0.373959
2,17,26,-0.314987
2,17,27,-0.254771
2,17,28,-0.193549
2,17,29,-0.131564
2,17,30,-0.069060
2,17,31,-0.006283
2,17,32,0.056519
2,17,33,0.119097
2,17,34,0.181206
2,17,35,0.242599
2,17,36,0.303035
2,17,37,0.362275
2,17,38,0.420086
2,17,39,0.476238
2,17,40,0.530511
2,17,41,0.582690
2,17,42,0.632570
2,17,43,0.679953
2,17,44,0.724653
2,17,45,0.766493
2,17,46,0.805308
2,17,47,0.840945
2,17,48,0.873262
2,17,49,0.902134
2,17,50,0.927445
2,18,0,-0.949096
2,18,1,-0.967001
2,18,2,-0.981091
2,18,3,-0.991308
2,18,4,-0.997613
2,18,5,-0.999980
2,18,6,-0.998402
2,18,7,-0.992883
2,18,8,-0.983445
2,18,9,-0.970127
2,18,10,-0.952979
2,18,11,-0.932071
2,18,12,-0.907484
2,18,13,-0.879316
2,18,14,-0.847678
2,18,15,-0.812694
2,18,16,-0.774503
2,18,17,-0.733255
2,18,18,-0.689114
2,18,19,-0.642253
2,18,20,-0.592857
2,18,21,-0.541121
2,18,22,-0.487250
2,18,23,-0.431456
2,18,24,-0.373959
2,18,25,-0.314987
2,18,26,-0.254771
2,18,27,-0.193549
2,18,28,-0.131564
2,18,29,-0.069060
2,18,30,-0.006283
2,18,31,0.056519
2,18,32,0.119097
2,18,33,0.181206
2,18,34,0.242599
2,18,35,0.303035
2,18,36,0.362275
2,18,37,0.420086
2,18,38,0.476238
2,18,39,0.530511
2,18,40,0.582690
2,18,41,0.632570
2,18,42,0.679953
2,18,43,0.724653
2,18,44,0.766493
2,18,45,0.805308
2,18,46,0.840945
2,18,47,0.873262
2,18,48,0.902134
2,18,49,0.927445
2,18,50,0.949096
2,19,0,-0.967001
2,19,1,-0.981091
2,19,2,-0.991308
2,19,3,-0.997613
2,19,4,-0.999980
2,19,5,-0.998402
2,19,6,-0.992883
2,19,7,-0.983445
2,19,8,-0.970127
2,19,9,-0.952979
2,19,10,-0.932071
2,19,11,-0.907484
2,19,12,-0.879316
2,19,13,-0.847678
2,19,14,-0.812694
2,19,15,-0.774503
2,19,16,-0.733255
2,19,17,-0.689114
2,19,18,-0.642253
2,19,19,-0.592857
2,19,20,-0.541121
2,19,21,-0.487250
2,19,22,-0.431456
2,19,23,-0.373959
2,19,24,-0.314987
2,19,25,-0.254771
2,19,26,-0.193549
2,19,27,-0.131564
2,19,28,-0.069060
2,19,29,-0.006283
2,19,30,0.056519
2,19,31,0.119097
2,19,32,0.181206
2,19,33,0.242599
2,19,34,0.303035
2,19,35,0.362275
2,19,36,0.420086
2,19,37,0.476238
2,19,38,0.530511
2,19,39,0.582690
2,19,40,0.632570
2,19,41,0.679953
2,19,42,0.724653
2,19,43,0.766493
2,19,44,0.805308
2,19,45,0.840945
2,19,46,0.873262
2,19,47,0.902134
2,19,48,0.927445
2,19,49,0.949096
2,19,50,0.967001
2,20,0,-0.981091
2,20,1,-0.991308
2,20,2,-0.997613
2,20,3,-0.999980
2,20,4,-0.998402
2,20,5,-0.992883
2,20,6,-0.983445
2,20,7,-0.970127
2,20,8,-0.952979
2,20,9,-0.932071
2,20,10,-0.907484
2,20,11,-0.879316
2,20,12,-0.847678
2,20,13,-0.812694
2,20,14,-0.774503
2,20,15,-0.733255
2,20,16,-0.689114
2,20,17,-0.642253
2,20,18,-0.592857
2,20,19,-0.541121
2,20,20,-0.487250
2,20,21,-0.431456
2,20,22,-0.373959
2,20,23,-0.314987
2,20,24,-0.254771
2,20,25,-0.193549
2,20,26,-0.131564
2,20,27,-0.069060
2,20,28,-0.006283
2,20,29,0.056519
2,20,30,0.119097
2,20,31,0.181206
2,20,32,0.242599
2,20,33,0.303035
2,20,34,0.362275
2,20,35,0.420086
2,20,36,0.476238
2,20,37,0.530511
2,20,38,0.582690
2,20,39,0.632570
2,20,40,0.679953
2,20,41,0.724653
2,20,42,0.766493
2,20,43,0.805308
2,20,44,0.840945
2,20,45,0.873262
2,20,46,0.902134
2,20,47,0.927445
2,20,48,0.949096
2,20,49,0.967001
2,20,50,0.981091
2,21,0,-0.991308
2,21,1,-0.997613
2,21,2,-0.999980
2,21,3,-0.998402
2,21,4,-0.992883
2,21,5,-0.983445
2,21,6,-0.970127
2,21,7,-0.952979
2,21,8,-0.932071
2,21,9,-0.907484
2,21,10,-0.879316
2,21,11,-0.847678
2,21,12,-0.812694
2,21,13,-0.774503
2,21,14,-0.733255
2,21,15,-0.689114
2,21,16,-0.642253
2,21,17,-0.592857
2,21,18,-0.541121
2,21,19,-0.487250
2,21,20,-0.431456
2,21,21,-0.373959
2,21,22,-0.314987
2,21,23,-0.254771
2,21,24,-0.193549
2,21,25,-0.131564
2,21,26,-0.069060
2,21,27,-0.006283
2,21,28,0.056519
2,21,29,0.119097
2,21,30,0.181206
2,21,31,0.242599
2,21,32,0.303035
2,21,33,0.362275
2,21,34,0.420086
2,21,35,0.476238
2,21,36,0.530511
2,21,37,0.582690
2,21,38,0.632570
2,21,39,0.679953
2,21,40,0.724653
2,21,41,0.766493
2,21,42,0.805308
2,21,43,0.840945
2,21,44,0.873262
2,21,45,0.902134
2,21,46,0.927445
2,21,47,0.949096
2,21,48,0.967001
2,21,49,0.981091
2,21,50,0.991308
2,22,0,-0.997613
2,22,1,-0.999980
